transaction_id,timestamp,payment_method,amount,currency,merchant,region,customer_id,is_fraud
190486f2,2026-09-12 20:04:00,Wallet,150.25,USD,Shopify Store,Northern Europe,CUST-1521,0
74e31b05,2026-09-12 20:07:00,Wallet,709.96,USD,Local Coffee Shop,Southern Europe,CUST-8849,0
4bdaecd0,2026-09-12 20:21:00,Card,422.53,EUR,Grocery Mart,Northern Europe,CUST-2812,0
be326cbd,2026-09-12 20:27:00,Card,218.49,USD,Fashion Outlet,Southern Europe,CUST-6576,0
d408fe7e,2026-09-12 20:32:00,Wallet,237.97,USD,Travel Booking,North America,CUST-6975,0
af51c1aa,2026-09-12 20:46:00,Wallet,267.98,EUR,Uber,Northern Europe,CUST-1462,0
35726d77,2026-09-12 20:47:00,Wallet,266.23,EUR,Amazon,Western Europe,CUST-7669,0
99959d6d,2026-09-12 21:02:00,Card,247.76,EUR,Pharmacy Plus,Eastern Europe,CUST-6275,0
350a6cbc,2026-09-12 21:05:00,Card,446.14,EUR,Grocery Mart,Northern Europe,CUST-9272,0
aae4a36e,2026-09-12 21:11:00,Wallet,313.22,EUR,Amazon,Western Europe,CUST-2328,0
b950574f,2026-09-12 21:17:00,ACH,441.33,USD,Shopify Store,North America,CUST-3824,0
5910ed53,2026-09-12 21:24:00,Wallet,87.13,EUR,Electronics Hub,Eastern Europe,CUST-3180,0
1559c23b,2026-09-12 21:25:00,ACH,238.23,EUR,Pharmacy Plus,Southern Europe,CUST-7510,0
342260cf,2026-09-12 21:32:00,ACH,26.75,USD,Amazon,Eastern Europe,CUST-1758,0
c97d9961,2026-09-12 21:40:00,Wallet,726.6,EUR,Grocery Mart,Southern Europe,CUST-3932,0
c20aef03,2026-09-12 21:57:00,Card,726.82,USD,GameStore,Northern Europe,CUST-8560,1
b3ce1177,2026-09-12 22:01:00,Wallet,548.25,USD,Shopify Store,Western Europe,CUST-2069,0
67b9a3fa,2026-09-12 22:04:00,ACH,332.11,EUR,Travel Booking,Western Europe,CUST-2138,0
e19a018b,2026-09-12 22:27:00,Wallet,770.4,EUR,Pharmacy Plus,Northern Europe,CUST-4484,0
440a0070,2026-09-12 22:27:00,ACH,342.46,EUR,Fashion Outlet,Western Europe,CUST-1110,0
10875d5d,2026-09-12 22:28:00,ACH,71.63,USD,Pharmacy Plus,Northern Europe,CUST-6840,0
cf65527b,2026-09-12 22:28:00,ACH,530.76,USD,Local Coffee Shop,Western Europe,CUST-5691,0
a9b8ed99,2026-09-12 22:30:00,ACH,116.62,EUR,Shopify Store,Western Europe,CUST-9317,0
8b6d2898,2026-09-12 22:37:00,Wallet,329.39,USD,Electronics Hub,Southern Europe,CUST-1016,0
7e0ae015,2026-09-12 22:40:00,Wallet,745.34,USD,GameStore,Eastern Europe,CUST-2643,0
1a85e11c,2026-09-12 22:45:00,Wallet,702.48,USD,Local Coffee Shop,Northern Europe,CUST-5915,0
96cd71ab,2026-09-12 22:48:00,ACH,122.32,USD,Travel Booking,North America,CUST-9219,0
99de73f3,2026-09-12 22:56:00,Card,225.98,EUR,Pharmacy Plus,North America,CUST-8008,0
b9335e0c,2026-09-12 23:02:00,ACH,513.48,USD,Grocery Mart,Northern Europe,CUST-3350,0
3871dde1,2026-09-12 23:03:00,Wallet,220.6,USD,Amazon,North America,CUST-8795,0
ef4b46dd,2026-09-12 23:09:00,Card,307.22,EUR,Pharmacy Plus,Northern Europe,CUST-7026,0
e7f0c09c,2026-09-12 23:10:00,Card,543.45,EUR,Pharmacy Plus,Western Europe,CUST-1102,0
81077bac,2026-09-12 23:21:00,Card,657.41,EUR,Fashion Outlet,Eastern Europe,CUST-7903,0
53ef29f4,2026-09-12 23:25:00,Card,528.24,EUR,Uber,Southern Europe,CUST-7043,0
ad579b60,2026-09-12 23:30:00,ACH,662.12,EUR,Netflix,Southern Europe,CUST-4443,0
8632c68f,2026-09-12 23:32:00,Wallet,617.62,EUR,Pharmacy Plus,North America,CUST-4153,0
271619c9,2026-09-12 23:33:00,Card,725.13,EUR,Netflix,Western Europe,CUST-2708,0
8f13ac3b,2026-09-12 23:36:00,ACH,789.13,EUR,Fashion Outlet,North America,CUST-7546,0
c4366cb2,2026-09-12 23:39:00,Wallet,432.22,USD,GameStore,Western Europe,CUST-7567,0
e4dc946e,2026-09-12 23:39:00,Wallet,639.89,USD,Shopify Store,Northern Europe,CUST-4944,0
4fc0424c,2026-09-12 23:41:00,ACH,146.21,EUR,GameStore,Western Europe,CUST-5462,0
cc4ed1a6,2026-09-12 23:42:00,Wallet,66.05,EUR,GameStore,Southern Europe,CUST-3641,0
b8de3d91,2026-09-12 23:45:00,ACH,372.69,USD,Grocery Mart,Northern Europe,CUST-3881,0
9dee31b5,2026-09-12 23:56:00,ACH,595.38,EUR,Uber,North America,CUST-1285,0
40cd8daf,2026-09-12 23:59:00,Wallet,585.9,EUR,Grocery Mart,Western Europe,CUST-8166,0
5b369e5c,2026-09-12 23:59:00,Card,55.36,EUR,Local Coffee Shop,Western Europe,CUST-3706,0
eea84c42,2026-09-13 00:00:00,ACH,111.43,EUR,Electronics Hub,Eastern Europe,CUST-1701,0
784e073b,2026-09-13 00:01:00,Wallet,173.55,USD,Netflix,Western Europe,CUST-2605,0
bc73f00a,2026-09-13 00:05:00,ACH,653.72,USD,Shopify Store,Northern Europe,CUST-5130,0
ee3f965c,2026-09-13 00:09:00,ACH,396.69,EUR,Pharmacy Plus,Western Europe,CUST-6918,0
a7d04600,2026-09-13 00:18:00,Wallet,378.04,EUR,Pharmacy Plus,Western Europe,CUST-8397,0
ae9b6204,2026-09-13 00:32:00,ACH,146.55,EUR,Local Coffee Shop,Northern Europe,CUST-5528,0
b97c08e8,2026-09-13 00:36:00,Wallet,246.38,EUR,Spotify,Western Europe,CUST-9406,0
3db1dc7d,2026-09-13 00:45:00,Card,44.5,EUR,Grocery Mart,North America,CUST-7244,0
901f606c,2026-09-13 00:52:00,Card,322.48,EUR,Fashion Outlet,North America,CUST-2698,0
aab41037,2026-09-13 00:53:00,Wallet,269.03,USD,Pharmacy Plus,Northern Europe,CUST-1067,0
10f84553,2026-09-13 00:54:00,Wallet,268.53,USD,Amazon,Western Europe,CUST-4931,0
876a07ce,2026-09-13 01:02:00,Card,693.42,EUR,Spotify,Western Europe,CUST-5462,0
b6373716,2026-09-13 01:19:00,Wallet,744.58,USD,Travel Booking,Western Europe,CUST-9160,0
f8de0830,2026-09-13 01:35:00,ACH,598.09,EUR,Shopify Store,Northern Europe,CUST-5425,0
2d6190fd,2026-09-13 01:44:00,Card,556.97,USD,Electronics Hub,Western Europe,CUST-2012,0
345393a5,2026-09-13 02:06:00,Card,10.58,USD,Pharmacy Plus,Eastern Europe,CUST-3850,0
f0caab2a,2026-09-13 02:10:00,ACH,145.44,EUR,Shopify Store,North America,CUST-9307,0
ac626710,2026-09-13 02:12:00,Wallet,198.36,EUR,Amazon,Northern Europe,CUST-5591,0
321d9572,2026-09-13 02:24:00,Wallet,768.5,EUR,Electronics Hub,North America,CUST-6952,0
e14e8655,2026-09-13 02:33:00,Card,483.53,USD,Grocery Mart,Southern Europe,CUST-6825,0
1f03e319,2026-09-13 02:33:00,Wallet,435.75,USD,Netflix,Western Europe,CUST-1777,0
57c65da6,2026-09-13 02:35:00,Card,351.94,EUR,Uber,North America,CUST-9364,0
3235fe75,2026-09-13 02:36:00,Wallet,631.95,USD,Amazon,North America,CUST-4671,0
6597c4c4,2026-09-13 02:37:00,Wallet,265.64,USD,Shopify Store,Western Europe,CUST-7147,0
9c608f47,2026-09-13 02:44:00,ACH,228.56,EUR,Amazon,Eastern Europe,CUST-6898,0
af40d810,2026-09-13 02:50:00,Card,791.58,EUR,Travel Booking,Western Europe,CUST-4116,0
810a41b9,2026-09-13 02:56:00,Card,672.22,EUR,GameStore,Southern Europe,CUST-3451,0
52d6e677,2026-09-13 03:00:00,Card,490.94,EUR,Amazon,Eastern Europe,CUST-2038,0
8eb1d76a,2026-09-13 03:07:00,Wallet,637.52,USD,Spotify,North America,CUST-6282,0
773f8adc,2026-09-13 03:10:00,Card,774.11,USD,Netflix,Southern Europe,CUST-9443,0
922ee1da,2026-09-13 03:15:00,Card,561.1,USD,Local Coffee Shop,North America,CUST-1179,0
31cc20a4,2026-09-13 03:15:00,Card,626.3,EUR,Uber,Northern Europe,CUST-4409,0
4ba276e1,2026-09-13 03:15:00,Card,211.67,EUR,Electronics Hub,Southern Europe,CUST-2149,0
43e44bd7,2026-09-13 03:19:00,Card,136.89,EUR,Uber,Southern Europe,CUST-7009,0
d99d86ec,2026-09-13 03:25:00,Card,618.77,USD,Local Coffee Shop,Eastern Europe,CUST-3931,0
e80dde9d,2026-09-13 03:28:00,Wallet,107.26,USD,Travel Booking,Northern Europe,CUST-2917,0
686ca457,2026-09-13 03:28:00,ACH,142.72,EUR,Amazon,Western Europe,CUST-4673,0
f59f4581,2026-09-13 03:28:00,ACH,30.66,EUR,Amazon,Northern Europe,CUST-8118,0
b344b650,2026-09-13 03:34:00,Wallet,754.86,USD,Amazon,Southern Europe,CUST-5681,0
61d55742,2026-09-13 03:36:00,Card,558.64,USD,Shopify Store,Northern Europe,CUST-7136,0
b66dc305,2026-09-13 03:41:00,Card,778.68,USD,Pharmacy Plus,Southern Europe,CUST-3708,0
c4674a36,2026-09-13 04:03:00,ACH,773.61,USD,Electronics Hub,Western Europe,CUST-1318,0
c693e307,2026-09-13 04:14:00,Wallet,400.42,EUR,Electronics Hub,North America,CUST-7516,0
e9744ac6,2026-09-13 04:28:00,ACH,254.2,USD,Amazon,Southern Europe,CUST-6740,0
497f2589,2026-09-13 04:33:00,ACH,712.86,EUR,Pharmacy Plus,Southern Europe,CUST-9803,0
18a75713,2026-09-13 04:34:00,Card,54.66,USD,Netflix,Southern Europe,CUST-9921,0
21ebe312,2026-09-13 04:36:00,Card,552.42,USD,Grocery Mart,North America,CUST-4126,0
d2e5c35a,2026-09-13 04:40:00,Wallet,79.33,EUR,Fashion Outlet,Southern Europe,CUST-2228,0
81974609,2026-09-13 04:45:00,Wallet,796.07,EUR,Travel Booking,Southern Europe,CUST-8850,0
e3516eaa,2026-09-13 04:52:00,ACH,313.8,USD,Travel Booking,Eastern Europe,CUST-5437,0
28c1201e,2026-09-13 04:55:00,ACH,118.57,EUR,Electronics Hub,Eastern Europe,CUST-1737,0
8ec06c68,2026-09-13 04:57:00,ACH,772.34,EUR,Uber,Northern Europe,CUST-3223,0
61b8b512,2026-09-13 04:59:00,Wallet,576.81,USD,Travel Booking,Western Europe,CUST-6362,0
48c98ee7,2026-09-13 05:14:00,Card,255.06,EUR,Fashion Outlet,Eastern Europe,CUST-9772,0
126143f0,2026-09-13 05:16:00,ACH,174.47,EUR,Local Coffee Shop,Western Europe,CUST-8781,0
e78ac77d,2026-09-13 05:20:00,ACH,311.23,USD,Fashion Outlet,Northern Europe,CUST-3134,0
e07f863c,2026-09-13 05:24:00,ACH,584.31,EUR,GameStore,Western Europe,CUST-4933,0
45e731cb,2026-09-13 05:42:00,Card,428.28,USD,Fashion Outlet,Northern Europe,CUST-5711,0
08f9b3c3,2026-09-13 05:47:00,ACH,564.14,USD,Pharmacy Plus,Northern Europe,CUST-9498,0
0ef7d973,2026-09-13 06:03:00,Card,539.29,EUR,Grocery Mart,Northern Europe,CUST-1798,0
b9a0dec4,2026-09-13 06:11:00,Wallet,85.14,USD,Travel Booking,Western Europe,CUST-8601,0
7c60a36a,2026-09-13 06:15:00,ACH,221.99,EUR,Fashion Outlet,Western Europe,CUST-8855,0
8dd3a055,2026-09-13 06:16:00,Wallet,238.6,USD,Netflix,Northern Europe,CUST-4852,0
16ca0420,2026-09-13 06:19:00,Card,393.34,EUR,Uber,Northern Europe,CUST-7925,0
97556c72,2026-09-13 06:32:00,ACH,538.36,USD,Fashion Outlet,North America,CUST-6758,0
9a11b618,2026-09-13 06:38:00,ACH,688.96,USD,Uber,Northern Europe,CUST-3149,0
ad629ae6,2026-09-13 06:39:00,Card,366.18,USD,Travel Booking,North America,CUST-7603,0
b0320e1e,2026-09-13 06:40:00,Wallet,699.03,EUR,Grocery Mart,Western Europe,CUST-2168,0
e44ca3da,2026-09-13 07:15:00,ACH,35.68,EUR,Electronics Hub,Northern Europe,CUST-7769,0
516d7c6b,2026-09-13 07:26:00,ACH,731.54,USD,Fashion Outlet,Northern Europe,CUST-9587,0
cfa4a68d,2026-09-13 07:27:00,ACH,57.15,EUR,Travel Booking,Southern Europe,CUST-2484,0
56102e48,2026-09-13 07:32:00,ACH,479.84,EUR,Travel Booking,Southern Europe,CUST-9658,0
a0984ef8,2026-09-13 07:35:00,Card,670.33,USD,Electronics Hub,Southern Europe,CUST-4999,0
69db77dc,2026-09-13 07:40:00,ACH,719.85,EUR,Local Coffee Shop,Western Europe,CUST-2213,0
1e92eeed,2026-09-13 07:43:00,Card,210.55,EUR,Grocery Mart,Southern Europe,CUST-3287,0
843e6a68,2026-09-13 07:56:00,ACH,297.46,USD,Local Coffee Shop,North America,CUST-5099,0
cfbacc0e,2026-09-13 08:11:00,ACH,623.72,USD,Electronics Hub,Western Europe,CUST-1056,0
cc2093b2,2026-09-13 08:15:00,Wallet,312.43,EUR,Pharmacy Plus,Eastern Europe,CUST-4734,0
f97c76d3,2026-09-13 08:20:00,Wallet,646.91,USD,Amazon,Southern Europe,CUST-6305,0
5164d8ab,2026-09-13 08:21:00,ACH,739.94,EUR,Shopify Store,Northern Europe,CUST-8116,0
98dbc17c,2026-09-13 08:31:00,Wallet,697.39,EUR,Fashion Outlet,Southern Europe,CUST-6610,0
8882d70b,2026-09-13 08:46:00,Wallet,361.17,USD,Electronics Hub,Southern Europe,CUST-2169,0
a671274f,2026-09-13 09:07:00,Wallet,539.02,EUR,Fashion Outlet,Northern Europe,CUST-6608,0
96378c73,2026-09-13 09:09:00,Card,160.82,USD,Shopify Store,North America,CUST-5328,0
f0424889,2026-09-13 09:18:00,Wallet,600.5,EUR,Netflix,Northern Europe,CUST-5868,0
13c47a40,2026-09-13 09:32:00,ACH,328.82,EUR,Amazon,Western Europe,CUST-8126,0
ce53f528,2026-09-13 09:34:00,Wallet,199.75,EUR,Spotify,Western Europe,CUST-2759,0
6dd65505,2026-09-13 09:39:00,Wallet,111.68,USD,Grocery Mart,Western Europe,CUST-1004,0
a3108924,2026-09-13 09:41:00,Wallet,59.88,EUR,Fashion Outlet,North America,CUST-3724,0
26fda13c,2026-09-13 09:48:00,ACH,506.23,USD,Amazon,Southern Europe,CUST-9922,0
e49097ce,2026-09-13 09:48:00,Wallet,217.0,USD,Local Coffee Shop,North America,CUST-1254,0
37a4ef1e,2026-09-13 09:55:00,Card,740.92,EUR,Spotify,Western Europe,CUST-1595,0
5e364219,2026-09-13 09:57:00,Wallet,97.17,EUR,Shopify Store,Southern Europe,CUST-9694,0
809a63a0,2026-09-13 10:01:00,Wallet,465.73,USD,Electronics Hub,Northern Europe,CUST-2618,0
9f23c443,2026-09-13 10:04:00,Wallet,366.39,EUR,Travel Booking,Western Europe,CUST-2577,0
c3b9b01a,2026-09-13 10:15:00,ACH,160.11,USD,GameStore,Eastern Europe,CUST-9956,0
aceb59c2,2026-09-13 10:18:00,Card,338.99,USD,Netflix,Western Europe,CUST-3777,0
12495038,2026-09-13 10:21:00,Card,738.07,USD,Travel Booking,North America,CUST-2945,0
8a07522e,2026-09-13 10:22:00,Card,418.42,USD,Local Coffee Shop,Northern Europe,CUST-7468,0
42474324,2026-09-13 10:27:00,ACH,277.33,EUR,GameStore,North America,CUST-2610,0
a7ce3073,2026-09-13 10:43:00,ACH,156.62,USD,Travel Booking,Southern Europe,CUST-5966,0
4d670c97,2026-09-13 10:43:00,Wallet,276.87,EUR,Amazon,Eastern Europe,CUST-8495,0
341994b2,2026-09-13 10:50:00,ACH,731.15,EUR,Spotify,North America,CUST-1243,0
49a04232,2026-09-13 10:59:00,Wallet,73.46,EUR,Amazon,Northern Europe,CUST-6391,0
9bbbe71b,2026-09-13 11:01:00,Card,145.92,EUR,Netflix,Northern Europe,CUST-6023,0
60e1ddd9,2026-09-13 11:10:00,Card,429.58,EUR,Spotify,Northern Europe,CUST-5985,0
23b283c4,2026-09-13 11:18:00,Card,22.36,USD,Pharmacy Plus,Northern Europe,CUST-5674,0
06bbf46f,2026-09-13 11:19:00,Card,650.89,EUR,Fashion Outlet,Southern Europe,CUST-4767,0
c6baa9d8,2026-09-13 11:27:00,Card,224.06,EUR,Amazon,North America,CUST-1778,0
89d838b8,2026-09-13 11:33:00,Card,773.77,USD,Travel Booking,North America,CUST-3201,0
1f06a4db,2026-09-13 11:50:00,Card,418.43,EUR,Fashion Outlet,Northern Europe,CUST-2853,0
9cb5c1a2,2026-09-13 11:54:00,Wallet,251.08,EUR,Shopify Store,Western Europe,CUST-7788,0
fb7d16c3,2026-09-13 12:00:00,Wallet,35.21,EUR,Grocery Mart,Western Europe,CUST-9988,0
8c3c8869,2026-09-13 12:03:00,ACH,1527.33,USD,Amazon,Western Europe,CUST-8423,1
8e0eeb52,2026-09-13 12:14:00,Card,91.47,EUR,Electronics Hub,Western Europe,CUST-8448,0
62a42d40,2026-09-13 12:36:00,Wallet,235.29,EUR,Uber,Western Europe,CUST-6966,0
be494656,2026-09-13 12:40:00,Wallet,526.13,USD,Uber,Western Europe,CUST-7062,0
e9928e62,2026-09-13 12:43:00,Wallet,546.22,USD,Shopify Store,Southern Europe,CUST-9818,0
ca712b95,2026-09-13 12:45:00,ACH,309.95,EUR,Spotify,Northern Europe,CUST-5996,0
238fac88,2026-09-13 12:45:00,Card,108.71,USD,GameStore,Northern Europe,CUST-9490,0
db82c497,2026-09-13 12:51:00,Card,402.93,EUR,GameStore,North America,CUST-8674,0
219bcdf2,2026-09-13 13:07:00,ACH,2096.82,EUR,Pharmacy Plus,Southern Europe,CUST-1336,1
4c5d9ece,2026-09-13 13:16:00,ACH,720.28,USD,Spotify,Southern Europe,CUST-5851,0
4cb15a8d,2026-09-13 13:17:00,ACH,329.39,EUR,Spotify,North America,CUST-2470,0
691900cc,2026-09-13 13:19:00,Wallet,546.85,EUR,GameStore,Eastern Europe,CUST-7023,0
16ea9748,2026-09-13 13:23:00,Card,508.27,EUR,Netflix,Western Europe,CUST-4362,0
bcbfc596,2026-09-13 13:23:00,Wallet,785.87,EUR,Amazon,North America,CUST-6540,0
ad045260,2026-09-13 13:33:00,ACH,205.0,EUR,Grocery Mart,Northern Europe,CUST-3206,0
7d6d2478,2026-09-13 13:33:00,Wallet,779.48,USD,Uber,Western Europe,CUST-6964,0
5f8d83a6,2026-09-13 13:47:00,Card,786.35,USD,Spotify,Western Europe,CUST-5972,0
36b57c5d,2026-09-13 13:54:00,Wallet,327.05,USD,Amazon,Eastern Europe,CUST-1957,0
5c299cd3,2026-09-13 13:56:00,Card,284.75,EUR,Electronics Hub,Western Europe,CUST-3263,0
6c72c3b7,2026-09-13 14:11:00,Wallet,42.35,EUR,Travel Booking,North America,CUST-1364,0
5a8390df,2026-09-13 14:13:00,ACH,185.42,USD,Amazon,North America,CUST-6480,0
9f9cfbcb,2026-09-13 14:13:00,ACH,162.74,USD,Uber,Western Europe,CUST-1560,0
0ca7c503,2026-09-13 14:17:00,Card,51.74,EUR,Uber,Eastern Europe,CUST-4540,0
b9206944,2026-09-13 14:21:00,Wallet,176.3,EUR,Spotify,North America,CUST-3802,0
b6326129,2026-09-13 14:26:00,Card,263.53,EUR,Local Coffee Shop,North America,CUST-1836,0
f3e5720b,2026-09-13 14:27:00,Card,797.77,EUR,Fashion Outlet,Eastern Europe,CUST-2914,0
9704b063,2026-09-13 14:30:00,Wallet,57.23,USD,Grocery Mart,North America,CUST-2917,0
69b1d567,2026-09-13 14:32:00,ACH,341.67,EUR,Local Coffee Shop,Western Europe,CUST-2458,0
7aff9356,2026-09-13 14:41:00,ACH,781.08,EUR,Spotify,Southern Europe,CUST-3381,0
a4be7229,2026-09-13 14:42:00,ACH,337.29,EUR,Local Coffee Shop,Southern Europe,CUST-2312,0
efb6bf9f,2026-09-13 14:42:00,Wallet,614.85,USD,Electronics Hub,North America,CUST-6218,0
29247271,2026-09-13 14:43:00,Card,41.7,EUR,Grocery Mart,Northern Europe,CUST-5032,0
3d76dde7,2026-09-13 15:08:00,Wallet,491.57,USD,Electronics Hub,Western Europe,CUST-2376,0
4abc4e84,2026-09-13 15:09:00,Wallet,184.95,USD,Spotify,Southern Europe,CUST-6063,0
6c7fa733,2026-09-13 15:16:00,Card,594.75,USD,Pharmacy Plus,Southern Europe,CUST-9273,0
04eba3da,2026-09-13 15:28:00,Wallet,499.16,USD,Amazon,Eastern Europe,CUST-9951,0
df8ee02f,2026-09-13 15:48:00,Card,506.14,USD,Local Coffee Shop,Southern Europe,CUST-5117,0
43ba3519,2026-09-13 15:59:00,Wallet,762.9,EUR,Local Coffee Shop,North America,CUST-3592,0
1842e5cc,2026-09-13 15:59:00,Wallet,624.0,USD,Fashion Outlet,Southern Europe,CUST-5824,0
bdd11e3d,2026-09-13 16:26:00,Card,453.45,USD,Travel Booking,Southern Europe,CUST-3520,0
a3324f81,2026-09-13 16:33:00,Wallet,1754.27,EUR,Travel Booking,North America,CUST-6965,1
77b5e5ad,2026-09-13 16:43:00,Card,414.14,EUR,Spotify,Eastern Europe,CUST-8421,0
60b02dfb,2026-09-13 16:48:00,Card,495.06,EUR,Fashion Outlet,Southern Europe,CUST-2639,0
2b9413eb,2026-09-13 16:48:00,Wallet,792.89,EUR,Shopify Store,Eastern Europe,CUST-3879,0
d6ddda1e,2026-09-13 17:08:00,Wallet,683.15,EUR,Electronics Hub,Eastern Europe,CUST-4497,0
6babd4a9,2026-09-13 17:17:00,Card,48.83,EUR,Shopify Store,North America,CUST-9605,0
38dce239,2026-09-13 17:28:00,Wallet,106.26,USD,Spotify,Eastern Europe,CUST-2930,0
5d81b973,2026-09-13 17:29:00,Card,260.84,EUR,Travel Booking,Southern Europe,CUST-5234,0
537c143b,2026-09-13 17:36:00,ACH,738.29,EUR,Local Coffee Shop,North America,CUST-5946,0
c0c1989c,2026-09-13 17:39:00,Wallet,613.94,USD,Electronics Hub,North America,CUST-8024,0
83ee2b25,2026-09-13 17:54:00,Card,347.96,EUR,Local Coffee Shop,Southern Europe,CUST-6390,0
1cb9ac50,2026-09-13 18:10:00,Card,557.32,USD,GameStore,North America,CUST-1790,0
ad03a42b,2026-09-13 18:21:00,Card,641.35,EUR,Spotify,Western Europe,CUST-7775,0
38632d6b,2026-09-13 18:27:00,Card,98.84,USD,Amazon,Western Europe,CUST-4850,0
855005cf,2026-09-13 18:35:00,ACH,354.01,USD,Local Coffee Shop,Southern Europe,CUST-2601,0
5cd7ac3e,2026-09-13 18:39:00,Card,533.79,EUR,Grocery Mart,Southern Europe,CUST-4329,0
843e343b,2026-09-13 18:47:00,ACH,781.49,USD,Local Coffee Shop,Eastern Europe,CUST-3280,0
1e974543,2026-09-13 18:48:00,Wallet,360.34,USD,Amazon,Eastern Europe,CUST-9411,0
dc26616a,2026-09-13 18:49:00,ACH,14.96,USD,Grocery Mart,Southern Europe,CUST-5635,0
21b98726,2026-09-13 18:51:00,ACH,415.52,USD,Netflix,Eastern Europe,CUST-4434,0
1db00b89,2026-09-13 19:05:00,ACH,255.07,USD,Shopify Store,Eastern Europe,CUST-5049,0
fe4ea08b,2026-09-13 19:17:00,Wallet,569.73,EUR,Shopify Store,Northern Europe,CUST-9955,0
c169842c,2026-09-13 19:33:00,Card,41.1,USD,Shopify Store,Northern Europe,CUST-1408,0
d688f9b8,2026-09-13 19:36:00,Wallet,603.84,EUR,Spotify,Eastern Europe,CUST-5090,0
796c7cdd,2026-09-13 19:52:00,ACH,522.57,EUR,Shopify Store,Southern Europe,CUST-9502,0
b2de7a39,2026-09-13 19:58:00,Wallet,694.77,EUR,Uber,North America,CUST-6981,0
e66db8b7,2026-09-13 20:03:00,ACH,60.11,USD,Local Coffee Shop,Eastern Europe,CUST-4270,0
741edb12,2026-09-13 20:08:00,Card,332.9,USD,Pharmacy Plus,Southern Europe,CUST-9744,0
51d85914,2026-09-13 20:11:00,Card,371.27,EUR,Fashion Outlet,Eastern Europe,CUST-2887,0
8e0a26a1,2026-09-13 20:16:00,Wallet,170.96,EUR,Grocery Mart,Northern Europe,CUST-4563,0
11c488fd,2026-09-13 20:19:00,Wallet,300.86,USD,Netflix,North America,CUST-9848,0
373f97ab,2026-09-13 20:22:00,Wallet,468.37,USD,Shopify Store,Southern Europe,CUST-9307,0
9ef098bf,2026-09-13 20:38:00,Card,543.93,EUR,Spotify,Western Europe,CUST-2645,0
1458af74,2026-09-13 20:44:00,ACH,242.65,USD,Travel Booking,North America,CUST-5696,0
20a79f29,2026-09-13 20:46:00,Wallet,764.41,USD,Local Coffee Shop,Eastern Europe,CUST-1403,0
fbc17f42,2026-09-13 20:53:00,ACH,601.66,EUR,GameStore,Northern Europe,CUST-7022,0
72ad29a5,2026-09-13 20:55:00,Wallet,124.77,EUR,GameStore,Eastern Europe,CUST-2259,0
4a042d4e,2026-09-13 20:58:00,Wallet,156.55,USD,Shopify Store,North America,CUST-4882,0
bd7d4f1e,2026-09-13 20:59:00,Card,48.68,USD,Pharmacy Plus,Northern Europe,CUST-2400,0
5d20f50d,2026-09-13 21:00:00,ACH,193.09,EUR,Local Coffee Shop,Southern Europe,CUST-1460,0
18d94dc4,2026-09-13 21:03:00,Wallet,529.8,EUR,Local Coffee Shop,Northern Europe,CUST-6858,0
21d24470,2026-09-13 21:03:00,Card,213.92,USD,Netflix,Southern Europe,CUST-5434,0
d42fbc77,2026-09-13 21:06:00,ACH,417.51,USD,Electronics Hub,Eastern Europe,CUST-5098,0
2d3751de,2026-09-13 21:17:00,ACH,496.33,USD,Grocery Mart,Northern Europe,CUST-6631,0
9a4fef3e,2026-09-13 21:19:00,Wallet,490.92,USD,Local Coffee Shop,Northern Europe,CUST-1247,0
7c436f73,2026-09-13 21:19:00,Wallet,24.6,EUR,Amazon,Northern Europe,CUST-9765,0
99926a85,2026-09-13 21:20:00,Card,433.0,USD,Fashion Outlet,Northern Europe,CUST-7992,0
9334c563,2026-09-13 21:23:00,Card,549.26,USD,Netflix,North America,CUST-8259,0
cc4cd69b,2026-09-13 21:26:00,ACH,350.34,USD,Shopify Store,Northern Europe,CUST-2433,0
b45d5917,2026-09-13 21:30:00,Card,686.6,USD,Fashion Outlet,Western Europe,CUST-3118,0
2dadccb3,2026-09-13 21:47:00,Card,204.19,EUR,Netflix,North America,CUST-3951,0
d8538b29,2026-09-13 21:48:00,Card,492.86,EUR,Grocery Mart,North America,CUST-4039,0
0679e75a,2026-09-13 21:52:00,ACH,88.87,USD,Grocery Mart,North America,CUST-2372,0
e0597d1a,2026-09-13 22:19:00,ACH,479.29,USD,Amazon,Eastern Europe,CUST-5122,0
a8444352,2026-09-13 22:39:00,ACH,787.2,EUR,Shopify Store,Northern Europe,CUST-8584,0
d64a1bd4,2026-09-13 22:47:00,Wallet,339.74,USD,Electronics Hub,Eastern Europe,CUST-5456,0
2c711bec,2026-09-13 22:48:00,Card,274.81,EUR,Uber,Northern Europe,CUST-5493,0
f1d1ce2c,2026-09-13 22:58:00,Wallet,586.58,USD,Electronics Hub,Northern Europe,CUST-6629,0
51f436ed,2026-09-13 23:05:00,Card,706.18,EUR,GameStore,Southern Europe,CUST-9820,0
287693db,2026-09-13 23:12:00,Wallet,546.41,USD,Shopify Store,Western Europe,CUST-5276,0
506f815e,2026-09-13 23:19:00,Wallet,267.88,EUR,Netflix,Southern Europe,CUST-2986,0
4a6ad1f2,2026-09-13 23:40:00,Wallet,399.47,EUR,Shopify Store,Northern Europe,CUST-7535,0
f56c1137,2026-09-13 23:40:00,ACH,526.01,EUR,Uber,Northern Europe,CUST-5636,0
